cut	68
Partition 0	3576,3577
Partition 1	3579,3580,3581
Partition 2	3585,3586,3587
Partition 3	3584,3583,3582
Partition 4	3557,3556
Partition 5	3558,3559,3560
Partition 6	3551,3548,3552
Partition 7	3578,3528
Partition 8	3522,3530
Partition 9	3529,3591,3592
Partition 10	3537,3536
Partition 11	3523,3538,3590
Partition 12	3597,3598
Partition 13	3553,3555,3554
Partition 14	3525,3604,3605
Partition 15	3521,3567,3531
Partition 16	3541,3524,3527
Partition 17	3602,3601
Partition 18	3596,3599,3600
Partition 19	3572,3571
Partition 20	3532,3566,3533
Partition 21	3606,3607
Partition 22	3609,3610,3608
Partition 23	3573,3589,3588
Partition 24	3611,3526,3603
Partition 25	3613,3562,3612
Partition 26	3534,3535
Partition 27	3520,3549,3550
Partition 28	3563,3575,3574
Partition 29	3543,3564,3565
Partition 30	3561,3547
Partition 31	3544,3545,3546
Partition 32	3593,3594,3595
Partition 33	3569,3570,3568
Partition 34	3539,3542,3540
