cut	32
Partition 0	1711,1712,1710
Partition 1	1694,1700,1699
Partition 2	1703,1667,1690
Partition 3	1693,1692,1691
Partition 4	1675,1707,1708
Partition 5	1706,1704,1709
Partition 6	1702,1701,1662
Partition 7	1696,1697,1673
Partition 8	1705,1695,1665,1698
Partition 9	1679,1681
Partition 10	1683,1684,1685
Partition 11	1663,1668,1677
Partition 12	1680,1682,1678
Partition 13	1664,1687,1686
Partition 14	1715,1714,1713
Partition 15	1666,1689,1688
Partition 16	1672,1674,1676
Partition 17	1669,1670,1671
