cut	58
Partition 0	3527,3531,3530
Partition 1	3558,3559,3564,3563
Partition 2	3520,3528,3594,3529
Partition 3	3611,3610,3609
Partition 4	3561,3532,3524,3562
Partition 5	3549,3548,3551,3550
Partition 6	3552,3553,3554
Partition 7	3566,3568,3567
Partition 8	3556,3570,3555,3571,3569
Partition 9	3565,3597,3595,3596
Partition 10	3606,3608,3607,3605
Partition 11	3522,3589,3598,3604
Partition 12	3521,3560,3599
Partition 13	3581,3579,3580,3578
Partition 14	3600,3603,3601,3602
Partition 15	3585,3586,3582,3587
Partition 16	3541,3557,3525,3590
Partition 17	3542,3523,3577,3588
Partition 18	3537,3536,3535
Partition 19	3546,3547,3545
Partition 20	3538,3539,3540,3544,3543
Partition 21	3572,3573,3574,3575,3576
Partition 22	3592,3593,3591
Partition 23	3584,3526,3534,3583,3533
