path	1
T	NA
cut	69
Partition 0	20,44,39,37,36,35,38,40
Partition 1	17,1,63,64,18,43,41,62
Partition 2	12,8,7,9,13,11,10,47
Partition 3	3,4,5,6,16,15,65,14
Partition 4	72,50,71,67,68,66,70,69
Partition 5	33,21,25,46,23,24,34,22
Partition 6	55,57,19,28,53,48,49,54
Partition 7	79,0,27,78,76,2,42,77
Partition 8	32,74,52,56,29,30,31,51
Partition 9	58,59,61,60,45,26,75,73
path	2
T	NA
cut	69
Partition 0	20,44,39,37,36,35,38,40
Partition 1	17,1,63,64,18,43,41,62
Partition 2	12,8,7,9,13,11,10,47
Partition 3	3,4,5,6,16,15,65,14
Partition 4	72,50,71,67,68,66,70,69
Partition 5	33,21,25,46,23,24,34,22
Partition 6	55,57,19,28,53,48,49,54
Partition 7	79,0,27,78,76,2,42,77
Partition 8	32,74,52,56,29,30,31,51
Partition 9	58,59,61,60,45,26,75,73
path	3
T	NA
cut	69
Partition 0	20,44,39,37,36,35,38,40
Partition 1	17,1,63,64,18,43,41,62
Partition 2	12,8,7,9,13,11,10,47
Partition 3	3,4,5,6,16,15,65,14
Partition 4	72,50,71,67,68,66,70,69
Partition 5	33,21,25,46,23,24,34,22
Partition 6	55,57,19,28,53,48,49,54
Partition 7	79,0,27,78,76,2,42,77
Partition 8	32,74,52,56,29,30,31,51
Partition 9	58,59,61,60,45,26,75,73
