cut	56
Partition 0	3572,3566,3570,3571
Partition 1	3543,3563,3564,3565
Partition 2	3520,3549,3550,3574
Partition 3	3534,3535,3532,3533
Partition 4	3596,3599,3575,3600
Partition 5	3561,3547,3546
Partition 6	3526,3573,3603,3589
Partition 7	3613,3562,3612,3610,3611
Partition 8	3539,3542,3540,3545
Partition 9	3593,3594,3544,3595
Partition 10	3602,3569,3568,3601
Partition 11	3522,3530,3585,3584
Partition 12	3586,3581,3587,3588
Partition 13	3583,3576,3577,3582
Partition 14	3579,3580,3578,3528
Partition 15	3558,3559,3557,3560
Partition 16	3551,3548,3552,3556
Partition 17	3597,3555,3554,3598
Partition 18	3525,3553,3604,3605
Partition 19	3524,3521,3527,3567,3531
Partition 20	3529,3590,3591,3592
Partition 21	3609,3608,3606,3607
Partition 22	3537,3536,3523,3538,3541
