cut	43
Partition 0	1711,1710
Partition 1	1700,1699
Partition 2	1694,1712
Partition 3	1703,1667
Partition 4	1693,1692
Partition 5	1690,1691
Partition 6	1665,1673
Partition 7	1695,1698
Partition 8	1696,1697
Partition 9	1706,1709
Partition 10	1675,1707,1708
Partition 11	1702,1701
Partition 12	1705,1704,1662
Partition 13	1689,1688
Partition 14	1679,1680
Partition 15	1669,1666
Partition 16	1677,1681
Partition 17	1683,1684
Partition 18	1682,1678,1685
Partition 19	1715
Partition 20	1714,1713
Partition 21	1664,1687
Partition 22	1670,1671
Partition 23	1668,1672
Partition 24	1663,1686
Partition 25	1674,1676
