cut	78
Partition 0	7503,7569,7570
Partition 1	7516,7546,7547
Partition 2	7501,7549,7545
Partition 3	7526,7527,7497
Partition 4	7529,7530,7531
Partition 5	7490,7506,7528
Partition 6	7514,7515,7492
Partition 7	7542,7544,7543
Partition 8	7507,7573,7572
Partition 9	7564,7563,7590
Partition 10	7565,7498,7499
Partition 11	7562,7560,7561
Partition 12	7553,7552,7554
Partition 13	7568,7566,7567
Partition 14	7555,7551,7495
Partition 15	7557,7556,7558
Partition 16	7550,7559,7571
Partition 17	7510,7574,7575
Partition 18	7509,7540,7541
Partition 19	7580,7588,7587
Partition 20	7581,7582,7585,7586
Partition 21	7548,7579
Partition 22	7576,7577,7578
Partition 23	7523,7496,7524
Partition 24	7583,7522,7584
Partition 25	7493,7521,7525
Partition 26	7520,7539,7536
Partition 27	7494,7537,7538
Partition 28	7595,7594,7589
Partition 29	7591,7592,7593
Partition 30	7535,7533,7534
Partition 31	7505,7508,7532
Partition 32	7519,7517,7518
Partition 33	7500,7502,7504
Partition 34	7513,7491,7511,7512
