cut	81
Partition 0	7493,7521
Partition 1	7549,7497
Partition 2	7526,7527
Partition 3	7578,7522
Partition 4	7546,7547,7548,7579
Partition 5	7540,7541
Partition 6	7574,7575,7580
Partition 7	7576,7577
Partition 8	7510,7523,7496
Partition 9	7509,7524,7525
Partition 10	7569,7570
Partition 11	7550,7559,7571
Partition 12	7568,7566
Partition 13	7573,7590,7572
Partition 14	7562,7564,7563
Partition 15	7513,7517
Partition 16	7516,7502,7503
Partition 17	7511,7512,7565
Partition 18	7491,7500,7504
Partition 19	7501,7498,7499,7545
Partition 20	7536,7535
Partition 21	7520,7519,7518
Partition 22	7507,7508
Partition 23	7505,7533,7534
Partition 24	7531,7581,7532
Partition 25	7582,7585
Partition 26	7544,7583,7584
Partition 27	7514,7492
Partition 28	7490,7506,7542
Partition 29	7528,7529,7530
Partition 30	7567,7554
Partition 31	7588,7586,7587
Partition 32	7538,7539
Partition 33	7595,7594,7589
Partition 34	7591,7592,7593
Partition 35	7543,7553
Partition 36	7515,7557,7558
Partition 37	7552,7560,7561
Partition 38	7494,7555,7556
Partition 39	7537,7551,7495
