cut	64
Partition 0	3596,3597,3589
Partition 1	3582,3524,3583
Partition 2	3604,3587,3588
Partition 3	3537,3538,3539
Partition 4	3563,3570,3571
Partition 5	3560,3558,3559
Partition 6	3557,3522,3555,3556
Partition 7	3548,3609,3610
Partition 8	3608,3605,3613
Partition 9	3561,3562,3572
Partition 10	3551,3552,3549,3550
Partition 11	3575,3574,3573
Partition 12	3534,3521,3546,3547
Partition 13	3618,3617,3616
Partition 14	3611,3612,3614,3615
Partition 15	3540,3536,3531
Partition 16	3543,3544,3545
Partition 17	3523,3566,3565
Partition 18	3527,3533,3532
Partition 19	3526,3528,3530,3567
Partition 20	3564,3569,3568
Partition 21	3525,3529,3541,3542
Partition 22	3578,3606,3607
Partition 23	3602,3603,3601
Partition 24	3584,3585,3586
Partition 25	3600,3520,3598,3599
Partition 26	3590,3595,3594
Partition 27	3535,3593,3592,3591
Partition 28	3579,3576,3577
Partition 29	3553,3554,3581,3580
