cut	37
Partition 0	1681,1663,1682
Partition 1	1713,1715,1714
Partition 2	1675,1665,1691
Partition 3	1662,1693,1692
Partition 4	1679,1680,1678
Partition 5	1664,1677,1707
Partition 6	1696,1697,1698
Partition 7	1676,1700,1701,1702
Partition 8	1705,1699,1703,1704
Partition 9	1674,1690,1689
Partition 10	1683,1668,1669
Partition 11	1667,1712,1706
Partition 12	1723,1722,1720,1721
Partition 13	1694,1666,1695
Partition 14	1672,1673,1711
Partition 15	1671,1710,1670
Partition 16	1685,1686,1687
Partition 17	1684,1708,1709,1688
Partition 18	1717,1716,1719,1718
