cut	61
Partition 0	7513,7511,7512,7565
Partition 1	7491,7500,7501,7545
Partition 2	7498,7499,7562,7564,7563
Partition 3	7507,7560,7573,7561
Partition 4	7520,7508,7519,7517,7518
Partition 5	7539,7536,7590,7591,7592
Partition 6	7585,7584,7586
Partition 7	7502,7504,7505,7581,7582
Partition 8	7535,7533,7534,7532
Partition 9	7595,7594,7593,7589
Partition 10	7575,7580,7588,7587
Partition 11	7509,7510,7574,7540,7541
Partition 12	7542,7544,7543,7583
Partition 13	7514,7515,7557,7558
Partition 14	7490,7506,7528,7492,7529
Partition 15	7494,7537,7555,7538
Partition 16	7553,7551,7552,7495
Partition 17	7556,7568,7566,7567,7554
Partition 18	7523,7576,7577,7496
Partition 19	7578,7547,7548,7579
Partition 20	7524,7493,7521,7522,7525
Partition 21	7569,7571,7570,7572
Partition 22	7549,7526,7497,7550,7559
Partition 23	7516,7530,7503,7546,7527,7531
