cut	61
Partition 0	3586,3598,3597
Partition 1	3553,3554,3581,3580
Partition 2	3579,3584,3577,3585
Partition 3	3538,3582,3583
Partition 4	3557,3558,3522,3555
Partition 5	3563,3560,3559,3556
Partition 6	3593,3592,3591
Partition 7	3537,3539,3540,3545
Partition 8	3535,3536,3576,3544
Partition 9	3528,3530,3532,3531
Partition 10	3526,3590,3567,3566
Partition 11	3523,3565,3587,3588
Partition 12	3595,3596,3594,3589
Partition 13	3611,3521,3612,3614
Partition 14	3527,3533,3602,3534
Partition 15	3578,3606,3603,3607
Partition 16	3575,3546,3547,3574
Partition 17	3601,3600,3520,3599
Partition 18	3618,3617,3616,3615
Partition 19	3564,3569,3568
Partition 20	3572,3573,3570,3571
Partition 21	3604,3524,3561,3562
Partition 22	3608,3609,3610
Partition 23	3605,3549,3613,3550
Partition 24	3529,3541,3542,3543
Partition 25	3525,3548,3551,3552
