cut	91
Partition 0	81,22,23
Partition 1	67,64,63,65
Partition 2	85,86,83,84
Partition 3	25,24,27,26
Partition 4	30,28,29,87
Partition 5	69,68,70
Partition 6	74,60,58,66
Partition 7	61,55,62,59,57
Partition 8	1,0,89,88
Partition 9	2,79,80,78
Partition 10	77,3,76,75
Partition 11	39,36,72,38
Partition 12	73,71,35,34
Partition 13	42,33,41,40
Partition 14	56,31,82,32
Partition 15	17,14,15,16
Partition 16	19,18,20,21
Partition 17	11,12,13
Partition 18	4,5,7,6
Partition 19	8,9,10,49
Partition 20	43,45,44
Partition 21	37,46,48,47
Partition 22	52,50,54,51,53
