cut	55
Partition 0	3618,3575,3617
Partition 1	3612,3614,3616,3615
Partition 2	3551,3552,3549,3550
Partition 3	3608,3605,3604,3613
Partition 4	3548,3609,3610,3611
Partition 5	3537,3538,3539,3582,3583
Partition 6	3563,3572,3570,3571
Partition 7	3524,3556,3562,3587,3588,3589
Partition 8	3546,3547,3574,3573
Partition 9	3560,3558,3559,3561
Partition 10	3534,3557,3522,3555,3521
Partition 11	3578,3606,3603,3607
Partition 12	3602,3601,3600,3520
Partition 13	3586,3598,3599,3597
Partition 14	3590,3595,3596,3594
Partition 15	3554,3579,3576,3577
Partition 16	3553,3581,3580,3584,3585
Partition 17	3535,3593,3592,3591
Partition 18	3523,3566,3565,3543,3544
Partition 19	3540,3536,3531,3545
Partition 20	3564,3569,3567,3568
Partition 21	3525,3529,3541,3542
Partition 22	3527,3533,3526,3528,3530,3532
