path	1
T	NA
cut	39
Partition 0	1,35,55,12,30,39,40,18
Partition 1	59,38,44,46,68,16,48
Partition 2	4,36,45,65,21,32,37
Partition 3	5,7,47,52,10,61,19,63
Partition 4	0,58,27,51,33,69,66
Partition 5	2,41,6,62,15,29,54,24,53,56
Partition 6	8,34,11,22,13,26,43
Partition 7	3,14,17,23,42,60,67,64
Partition 8	49,28,25,57,31,50
Partition 12	9,20
path	2
T	NA
cut	39
Partition 0	1,35,9,55,12,30,39,40,18
Partition 1	59,38,44,46,68,16,48
Partition 2	4,36,45,65,21,32,37
Partition 3	5,7,47,52,10,61,19,63
Partition 4	0,58,2,27,51,33,69,66
Partition 5	41,6,62,15,29,54,24,53,56
Partition 6	8,34,11,22,13,26,20,43
Partition 7	3,14,17,23,42,60,67,64
Partition 8	49,28,25,57,31,50
path	3
T	NA
cut	41
Partition 0	1,35,55,12,30,39,40,18
Partition 1	59,38,46,68,16,48
Partition 2	4,36,45,65,21,32,37
Partition 3	5,7,47,52,10,61,19,63
Partition 4	0,58,27,51,33,69,66
Partition 5	2,41,6,62,15,29,54,24,53,56
Partition 6	8,34,11,22,13,26,43,64
Partition 7	3,14,17,23,42,60,67
Partition 8	9,20,25,57,31,50
Partition 9	44
Partition 10	49,28
