cut	30
Partition 0	60,50,59
Partition 1	80,2,79,78
Partition 2	52,51,57,90
Partition 3	11,12,13,81
Partition 4	44,43,75,61
Partition 5	14,68,93,69,67
Partition 6	8,70,71,72
Partition 7	16,15,66,65
Partition 8	40,41,63,62,64
Partition 9	9,17,96,58
Partition 10	4,5,6,10
Partition 11	3,56,74,73
Partition 12	37,53,38
Partition 13	0,1,76,31
Partition 14	99,98,28,32
Partition 15	45,49,48
Partition 16	95,25,27,26
Partition 17	24,94,47,46
Partition 18	34,33,54,84
Partition 19	19,18,20,21
Partition 20	36,23,22,35
Partition 21	89,88,55,87
Partition 22	42,97,91,86
Partition 23	92,7,29,30
Partition 24	39,83,85,82,77
