cut	41
Partition 0	3537,3526,3552,3538
Partition 1	3530,3522,3573
Partition 2	3551,3560,3554,3553
Partition 3	3524,3529,3577,3578
Partition 4	3575,3580,3574,3579
Partition 5	3545,3533,3572,3534
Partition 6	3536,3548,3535,3547
Partition 7	3546,3561,3562,3563
Partition 8	3569,3571,3570
Partition 9	3567,3555,3556,3576
Partition 10	3521,3566,3523,3568
Partition 11	3550,3557,3549,3558
Partition 12	3543,3583,3582,3581
Partition 13	3585,3565,3584,3564
Partition 14	3542,3532,3531,3541
Partition 15	3527,3528,3520,3544
Partition 16	3525,3540,3559,3539
