cut	85
Partition 0	20,22
Partition 1	7,6
Partition 2	8,9,10
Partition 3	3,4,5
Partition 4	15,14
Partition 5	55,12,11,13
Partition 6	17,38
Partition 7	35,36,34
Partition 8	37,39,40
Partition 9	19,57,56
Partition 10	54,52,53
Partition 11	49,50,51
Partition 12	47,21,48
Partition 13	68,24,26
Partition 14	23,46,25
Partition 15	59,58
Partition 16	28,27,29
Partition 17	18,16,30
Partition 18	32,31
Partition 19	41,42,43
Partition 20	33,45,44
Partition 21	69,67
Partition 22	1,0,2
Partition 23	61,62,60
Partition 24	65,63,64,66
