cut	52
Partition 0	3559,3521,3560,3546,3561
Partition 1	3552,3551,3553,3570,3569
Partition 2	3550,3588,3592,3591,3590
Partition 3	3623,3620,3622,3621,3571,3619
Partition 4	3532,3533,3534,3523,3564,3566
Partition 5	3554,3555,3563,3562,3567,3568
Partition 6	3540,3531,3539,3538,3565,3556
Partition 7	3522,3527,3530,3600,3528,3529
Partition 8	3536,3541,3535,3545,3544,3543,3542
Partition 9	3573,3572,3575,3576,3577
Partition 10	3580,3581,3587,3589,3578,3579
Partition 11	3612,3558,3549,3524,3537,3557
Partition 12	3582,3585,3584,3586,3583,3520
Partition 13	3607,3618,3606,3616,3617
Partition 14	3609,3610,3611,3613,3614,3615
Partition 15	3601,3526,3547,3548,3602,3603
Partition 16	3593,3596,3605,3595,3594,3574
Partition 17	3525,3608,3598,3597,3599,3604
