cut	90
Partition 0	12,98,76,44
Partition 1	19,40,63,59
Partition 2	49,62,93,33
Partition 3	31,35,95
Partition 4	6,90,53,74
Partition 5	2,57,66,52
Partition 6	3,5,27
Partition 7	8,41,80
Partition 8	22,97,16,61
Partition 9	0,46,36
Partition 10	81,42,83,96
Partition 11	18,20,48
Partition 12	13,78,84,9,72
Partition 13	10,26,68,29
Partition 14	45,58,47
Partition 15	1,94,69,77
Partition 16	89,56,70
Partition 17	25,7,38,51
Partition 18	23,43,79
Partition 19	65,34,39,32,73
Partition 20	14,85,64
Partition 21	67,17,71,86
Partition 22	15,99,30,4
Partition 23	21,28,91
Partition 24	24,60,55,82
Partition 25	11,50,92,88
Partition 26	75,37,54,87
