cut	48
Partition 0	3558,3559
Partition 1	3569,3568
Partition 2	3565,3556,3557
Partition 3	3526,3531,3532
Partition 4	3540,3522
Partition 5	3566,3567,3555
Partition 6	3523,3546
Partition 7	3573,3576,3577
Partition 8	3541,3543,3542
Partition 9	3578,3581,3582
Partition 10	3579,3580
Partition 11	3574,3575
Partition 12	3521,3547,3548,3549
Partition 13	3552,3553
Partition 14	3554,3560
Partition 15	3563,3562,3561
Partition 16	3520,3583
Partition 17	3590,3584,3564
Partition 18	3539,3538,3534
Partition 19	3537,3536,3535
Partition 20	3527,3528
Partition 21	3589,3588,3585
Partition 22	3587,3586,3525
Partition 23	3529,3524,3533
Partition 24	3570,3571,3572
Partition 25	3544,3550
Partition 26	3530,3545,3551
