cut	39
Partition 0	3535,3544,3545,3543,3546
Partition 1	3541,3540,3542,3539,3538
Partition 2	3583,3584,3581,3582,3536,3537
Partition 3	3553,3530,3531,3525,3529,3533
Partition 4	3521,3527,3565,3534,3528,3524
Partition 5	3555,3532,3523,3574,3556
Partition 6	3576,3575,3569,3568,3573
Partition 7	3557,3560,3559,3526,3552,3558
Partition 8	3566,3572,3570,3571,3567
Partition 9	3577,3578,3579,3563,3564,3562
Partition 10	3548,3550,3561,3549,3522,3551
Partition 11	3591,3595,3594,3593,3592
Partition 12	3586,3587,3554,3588,3590,3589
Partition 13	3602,3601,3520,3547,3600
Partition 14	3585,3580,3599,3598,3596,3597
