cut	50
Partition 0	3576,3575,3574
Partition 1	3580,3579,3564
Partition 2	3577,3572,3578
Partition 3	3557,3560,3561
Partition 4	3551,3563,3562
Partition 5	3548,3550,3549
Partition 6	3527,3528,3529
Partition 7	3530,3531,3532
Partition 8	3555,3523,3556
Partition 9	3565,3534,3524
Partition 10	3521,3553,3525,3533
Partition 11	3569,3568,3573
Partition 12	3566,3570,3571,3567
Partition 13	3599,3600,3598
Partition 14	3602,3601,3547
Partition 15	3520,3545,3546
Partition 16	3554,3590,3589
Partition 17	3586,3587,3588
Partition 18	3535,3544,3543
Partition 19	3595,3594,3593
Partition 20	3559,3526,3558,3591
Partition 21	3552,3522,3592
Partition 22	3536,3537,3538
Partition 23	3541,3540,3542,3539
Partition 24	3583,3584,3581,3582
Partition 25	3585,3596,3597
