cut	59
Partition 0	3611,3610,3609
Partition 1	3606,3607,3605
Partition 2	3556,3570,3571,3608
Partition 3	3569,3568,3567
Partition 4	3565,3522,3566,3589
Partition 5	3559,3564,3563
Partition 6	3597,3595,3596
Partition 7	3527,3531,3530
Partition 8	3520,3528,3594,3529
Partition 9	3555,3553,3554
Partition 10	3523,3552,3551,3550
Partition 11	3560,3561,3562
Partition 12	3532,3549,3548,3524
Partition 13	3537,3536,3535
Partition 14	3546,3547,3545
Partition 15	3538,3539,3540,3544
Partition 16	3572,3573,3574
Partition 17	3584,3526,3583
Partition 18	3592,3591,3590
Partition 19	3534,3533,3593,3598,3604
Partition 20	3575,3576,3577
Partition 21	3557,3558,3585
Partition 22	3586,3582,3587,3588
Partition 23	3581,3579,3578
Partition 24	3603,3580,3601,3602
Partition 25	3541,3525,3542,3543
Partition 26	3521,3599,3600
