cut	45
Partition 0	3526,3547
Partition 1	3549,3548
Partition 2	3552,3553,3550
Partition 3	3551,3537,3577
Partition 4	3542,3543
Partition 5	3536,3538,3539
Partition 6	3554,3565,3564
Partition 7	3581,3566,3582
Partition 8	3584,3583
Partition 9	3585,3544
Partition 10	3527,3528,3534
Partition 11	3535,3546,3545
Partition 12	3557,3555
Partition 13	3575,3576,3578
Partition 14	3558,3574,3521
Partition 15	3556,3523
Partition 16	3573,3580,3579
Partition 17	3572,3571,3570
Partition 18	3562,3563
Partition 19	3541,3525,3529
Partition 20	3560,3561,3559
Partition 21	3531,3520
Partition 22	3567,3569,3568
Partition 23	3540,3524
Partition 24	3532,3522,3533,3530
