cut	68
Partition 0	3555,3556,3564,3558
Partition 1	3563,3565,3566,3569
Partition 2	3559,3560,3571,3570
Partition 3	3538,3539,3540,3548
Partition 4	3535,3536,3537
Partition 5	3594,3593,3595
Partition 6	3546,3547,3613,3544
Partition 7	3545,3543,3523,3561
Partition 8	3562,3541,3542,3592
Partition 9	3610,3611,3604,3612
Partition 10	3603,3607,3605,3606
Partition 11	3522,3533,3579,3534
Partition 12	3526,3578,3586,3587,3588
Partition 13	3573,3572,3551
Partition 14	3620,3589,3590,3619
Partition 15	3621,3574,3617,3618
Partition 16	3520,3585,3602,3584
Partition 17	3609,3524,3552,3557
Partition 18	3614,3615,3616,3608
Partition 19	3531,3530,3550,3532
Partition 20	3521,3549,3596,3597
Partition 21	3601,3600,3598,3599
Partition 22	3591,3575,3553,3554
Partition 23	3525,3529,3567,3568
Partition 24	3581,3582,3580,3583
Partition 25	3528,3576,3527,3577
