cut	48
Partition 0	3523,3536
Partition 1	3524,3529,3560
Partition 2	3535,3577,3578
Partition 3	3561,3562
Partition 4	3545,3533,3534
Partition 5	3546,3548,3547
Partition 6	3550,3551
Partition 7	3557,3558
Partition 8	3554,3526,3552,3553
Partition 9	3520,3544,3549
Partition 10	3585,3565
Partition 11	3564,3559,3563
Partition 12	3527,3525
Partition 13	3542,3528,3532
Partition 14	3540,3539,3541
Partition 15	3572,3575,3574
Partition 16	3530,3522,3531
Partition 17	3573,3537,3538
Partition 18	3584,3583,3582
Partition 19	3566,3567,3568
Partition 20	3521,3543
Partition 21	3555,3556
Partition 22	3569,3571,3570
Partition 23	3580,3579,3576,3581
