cut	42
Partition 0	3522,3594,3593,3592
Partition 1	3535,3544,3542,3543,3538
Partition 2	3584,3581,3582,3536,3537
Partition 3	3541,3583,3540,3585,3539
Partition 4	3586,3587,3520,3588,3590
Partition 5	3554,3591,3595,3589,3596
Partition 6	3602,3601,3545,3547,3546
Partition 7	3580,3599,3600,3598,3597
Partition 8	3555,3526,3552,3556
Partition 9	3557,3560,3561,3559,3558
Partition 10	3578,3579,3563,3564,3562
Partition 11	3548,3550,3549,3551
Partition 12	3576,3577,3572,3571,3567
Partition 13	3575,3570,3569,3574,3573
Partition 14	3565,3534,3524,3566,3533
Partition 15	3521,3527,3553,3528,3529
Partition 16	3530,3531,3525,3532,3523,3568
