cut	60
Partition 0	7491,7500,7511,7502,7504
Partition 1	7523,7576,7577,7496
Partition 2	7513,7512,7517,7518
Partition 3	7505,7508,7519,7533,7532
Partition 4	7509,7510,7574,7540,7541,7581
Partition 5	7595,7594,7592,7593
Partition 6	7494,7537,7538,7539,7536
Partition 7	7524,7520,7525,7535,7534
Partition 8	7578,7575,7580,7579
Partition 9	7583,7493,7521,7522,7584
Partition 10	7582,7585,7588,7586,7587,7589
Partition 11	7542,7514,7515,7544
Partition 12	7490,7506,7528,7492,7529
Partition 13	7516,7503,7546,7547,7548
Partition 14	7569,7549,7550,7571,7570
Partition 15	7530,7526,7527,7497,7531
Partition 16	7565,7568,7566,7567
Partition 17	7555,7551,7552,7495
Partition 18	7543,7557,7553,7556,7558,7554
Partition 19	7507,7560,7573,7561,7572
Partition 20	7501,7498,7499,7545,7562
Partition 21	7564,7559,7563,7590,7591
