path	1
T	3
cut	10
Partition 0	810,811,815,812,814
Partition 1	820,816,817,819,818
Partition 2	797,813,799,800,796
Partition 3	804,805,806,798,809
Partition 4	802,803,807,801,808
path	2
T	3
cut	10
Partition 0	810,811,815,812,814
Partition 1	820,816,817,819,818
Partition 2	797,813,799,800,796
Partition 3	804,805,806,798,809
Partition 4	802,803,807,801,808
path	3
T	3
cut	10
Partition 0	810,811,815,812,814
Partition 1	820,816,817,819,818
Partition 2	797,813,799,800,796
Partition 3	804,805,806,798,809
Partition 4	802,803,807,801,808
path	4
T	3
cut	10
Partition 0	810,811,815,812,814
Partition 1	820,816,817,819,818
Partition 2	797,813,799,800,796
Partition 3	804,805,806,798,809
Partition 4	802,803,807,801,808
path	5
T	3
cut	10
Partition 0	810,811,815,812,814
Partition 1	820,816,817,819,818
Partition 2	797,813,799,800,796
Partition 3	804,805,806,798,809
Partition 4	802,803,807,801,808
path	6
T	3
cut	10
Partition 0	810,811,815,812,814
Partition 1	820,816,817,819,818
Partition 2	797,813,799,800,796
Partition 3	804,805,806,798,809
Partition 4	802,803,807,801,808
path	7
T	3
cut	10
Partition 0	810,811,815,812,814
Partition 1	820,816,817,819,818
Partition 2	797,813,799,800,796
Partition 3	804,805,806,798,809
Partition 4	802,803,807,801,808
path	8
T	3
cut	10
Partition 0	810,811,815,812,814
Partition 1	820,816,817,819,818
Partition 2	797,813,799,800,796
Partition 3	804,805,806,798,809
Partition 4	802,803,807,801,808
path	9
T	3
cut	10
Partition 0	810,811,815,812,814
Partition 1	820,816,817,819,818
Partition 2	797,813,799,800,796
Partition 3	804,805,806,798,809
Partition 4	802,803,807,801,808
path	10
T	3
cut	10
Partition 0	810,811,815,812,814
Partition 1	820,816,817,819,818
Partition 2	797,813,799,800,796
Partition 3	804,805,806,798,809
Partition 4	802,803,807,801,808
