cut	47
Partition 0	3566,3564,3568,3563,3567
Partition 1	3565,3522,3559,3552,3553
Partition 2	3589,3606,3608,3607,3605
Partition 3	3556,3570,3555,3571,3569,3554
Partition 4	3611,3610,3547,3549,3548,3609
Partition 5	3561,3532,3524,3551,3562,3550
Partition 6	3527,3531,3530,3528,3529
Partition 7	3520,3597,3594,3595,3596
Partition 8	3572,3573,3574,3575,3576
Partition 9	3586,3582,3577,3587,3588
Partition 10	3581,3579,3580,3601,3578,3602
Partition 11	3557,3558,3585,3584,3583
Partition 12	3521,3538,3599,3600,3603
Partition 13	3541,3560,3525,3542,3523,3590
Partition 14	3539,3545,3540,3544,3543
Partition 15	3526,3534,3592,3533,3593,3591
Partition 16	3537,3546,3536,3535,3598,3604
