cut	82
Partition 0	3551,3549,3550
Partition 1	3546,3547,3548
Partition 2	3521,3539,3578
Partition 3	3542,3543,3523
Partition 4	3577,3600,3601
Partition 5	3560,3561,3602
Partition 6	3596,3535,3536
Partition 7	3597,3598,3534
Partition 8	3544,3529,3522
Partition 9	3524,3564,3606
Partition 10	3530,3599,3615
Partition 11	3608,3614,3607
Partition 12	3541,3537,3538
Partition 13	3540,3545,3581
Partition 14	3612,3610,3611
Partition 15	3579,3580,3582
Partition 16	3565,3587,3609
Partition 17	3574,3573,3567
Partition 18	3575,3566,3557
Partition 19	3613,3616,3617
Partition 20	3554,3555,3556
Partition 21	3583,3593,3594
Partition 22	3603,3595,3604
Partition 23	3618,3605,3619
Partition 24	3576,3621,3620
Partition 25	3624,3623,3622
Partition 26	3531,3532,3586
Partition 27	3533,3528,3552
Partition 28	3584,3585,3588
Partition 29	3590,3591,3592
Partition 30	3526,3527,3525
Partition 31	3558,3568,3589
Partition 32	3569,3571,3572
Partition 33	3559,3562,3563
Partition 34	3570,3520,3553
