cut	69
Partition 0	3572,3520
Partition 1	3543,3571,3542
Partition 2	3540,3524,3541
Partition 3	3530,3531,3548
Partition 4	3576,3577
Partition 5	3534,3535,3536
Partition 6	3523,3529,3575
Partition 7	3545,3550,3549
Partition 8	3594,3595
Partition 9	3546,3547,3591
Partition 10	3589,3596,3588
Partition 11	3585,3586,3587
Partition 12	3568,3569,3570
Partition 13	3552,3551
Partition 14	3522,3592,3593
Partition 15	3544,3590,3533
Partition 16	3567,3566
Partition 17	3558,3557,3565
Partition 18	3521,3538,3539
Partition 19	3528,3537,3556
Partition 20	3526,3527,3562
Partition 21	3578,3559
Partition 22	3532,3525,3600
Partition 23	3563,3560,3564
Partition 24	3554,3553
Partition 25	3573,3574,3555
Partition 26	3584,3582,3583
Partition 27	3579,3580,3581
Partition 28	3601,3602,3603
Partition 29	3604,3561,3605
Partition 30	3611,3610,3609
Partition 31	3599,3598,3597
Partition 32	3607,3606,3608
