cut	32
Partition 0	3535,3543,3534,3542,3533
Partition 1	3530,3531,3532,3545
Partition 2	3588,3587,3544,3546
Partition 3	3547,3548,3550,3551
Partition 4	3549,3523,3527,3570,3569
Partition 5	3580,3581,3582,3528,3583
Partition 6	3520,3571,3585,3586,3584
Partition 7	3537,3538,3536,3526
Partition 8	3575,3576,3577,3574
Partition 9	3572,3573,3522,3578
Partition 10	3539,3540,3525,3541,3579
Partition 11	3552,3553,3521,3565,3566
Partition 12	3524,3529,3561,3563,3564,3562
Partition 13	3556,3557,3558,3555
Partition 14	3554,3559,3560,3568,3567
