cut	64
Partition 0	3559,3560,3561
Partition 1	3623,3622,3621
Partition 2	3521,3529,3546,3545
Partition 3	3553,3570,3569
Partition 4	3620,3571,3619,3592
Partition 5	3550,3588,3591,3590
Partition 6	3527,3528,3552,3551
Partition 7	3544,3543,3542
Partition 8	3522,3540,3600,3541
Partition 9	3530,3531,3536,3535
Partition 10	3532,3533,3564
Partition 11	3534,3554,3555,3523
Partition 12	3563,3566,3567,3568
Partition 13	3539,3538,3565,3556,3562
Partition 14	3580,3578,3579
Partition 15	3573,3572,3577,3589
Partition 16	3575,3576,3581,3587
Partition 17	3549,3524,3537,3557
Partition 18	3612,3613,3558,3614
Partition 19	3582,3585,3586
Partition 20	3584,3583,3597,3520
Partition 21	3618,3616,3617
Partition 22	3609,3610,3611,3615
Partition 23	3525,3608,3598,3599
Partition 24	3526,3594,3574
Partition 25	3601,3547,3548,3602
Partition 26	3593,3596,3605,3595
Partition 27	3607,3606,3604,3603
