cut	61
Partition 0	3520,3581
Partition 1	3580,3579
Partition 2	3594,3553
Partition 3	3593,3592
Partition 4	3568,3555
Partition 5	3578,3574
Partition 6	3557,3556
Partition 7	3558,3554
Partition 8	3543,3542
Partition 9	3541,3544
Partition 10	3546,3545
Partition 11	3550,3551
Partition 12	3547,3548
Partition 13	3549,3560
Partition 14	3564,3565
Partition 15	3567,3566,3559
Partition 16	3524,3536,3552
Partition 17	3533,3532
Partition 18	3534,3535
Partition 19	3521,3577
Partition 20	3522,3530
Partition 21	3575,3576
Partition 22	3561,3562
Partition 23	3523,3528,3529
Partition 24	3526,3563
Partition 25	3527,3591
Partition 26	3539,3538
Partition 27	3537,3584
Partition 28	3540,3525
Partition 29	3583,3582
Partition 30	3571,3572
Partition 31	3569,3573
Partition 32	3531,3587
Partition 33	3585,3586,3590
Partition 34	3570,3588,3589
