cut	68
Partition 0	3623,3620,3622
Partition 1	3570,3571,3619
Partition 2	3552,3521,3553
Partition 3	3559,3560,3546,3621
Partition 4	3524,3537,3557,3561
Partition 5	3612,3613,3558
Partition 6	3551,3549,3550
Partition 7	3588,3592,3591
Partition 8	3598,3599,3604
Partition 9	3605,3607,3606
Partition 10	3610,3611,3614,3615
Partition 11	3618,3616,3617
Partition 12	3593,3596,3595
Partition 13	3525,3609,3608
Partition 14	3526,3594,3574
Partition 15	3601,3547,3602,3603
Partition 16	3555,3573,3572
Partition 17	3563,3556,3562
Partition 18	3539,3538,3565
Partition 19	3566,3569,3567,3568
Partition 20	3530,3531,3536
Partition 21	3522,3527,3540,3600
Partition 22	3541,3543,3542
Partition 23	3528,3529,3545,3544
Partition 24	3580,3578,3579
Partition 25	3586,3581,3587
Partition 26	3577,3589,3590
Partition 27	3575,3576,3582,3585
Partition 28	3532,3534,3535
Partition 29	3533,3564,3548
Partition 30	3583,3597,3520
Partition 31	3554,3523,3584
