cut	37
Partition 0	3538,3537,3536,3535
Partition 1	3590,3584,3520,3583,3582
Partition 2	3539,3564,3563,3562,3561
Partition 3	3534,3527,3528,3585
Partition 4	3529,3524,3530,3533,3532
Partition 5	3586,3544,3525,3550,3572
Partition 6	3589,3587,3588,3545,3551
Partition 7	3573,3576,3541,3543
Partition 8	3547,3548,3523,3546,3549
Partition 9	3521,3574,3575,3577,3578
Partition 10	3565,3569,3581,3579,3580
Partition 11	3556,3557,3558,3559
Partition 12	3542,3554,3552,3553,3560
Partition 13	3526,3522,3570,3571,3531
Partition 14	3566,3567,3555,3540,3568
