cut	60
Partition 0	3609,3610,3611
Partition 1	3526,3573,3603
Partition 2	3613,3612,3589
Partition 3	3586,3587,3588
Partition 4	3585,3584,3583,3582
Partition 5	3581,3576,3577
Partition 6	3579,3580,3578,3528
Partition 7	3539,3569,3568
Partition 8	3572,3566,3571
Partition 9	3570,3563,3564,3565
Partition 10	3602,3595,3601
Partition 11	3593,3594,3544
Partition 12	3542,3540,3545
Partition 13	3562,3561,3560,3547,3546
Partition 14	3522,3530,3529
Partition 15	3590,3591,3592
Partition 16	3537,3536,3523,3538
Partition 17	3608,3606,3607
Partition 18	3527,3604,3605
Partition 19	3541,3524,3543
Partition 20	3525,3521,3553,3567,3531
Partition 21	3558,3559,3557
Partition 22	3555,3554,3556
Partition 23	3548,3552,3597
Partition 24	3532,3533,3596,3575
Partition 25	3599,3598,3600
Partition 26	3534,3535,3520,3574
Partition 27	3549,3550,3551
