cut	73
Partition 0	7525,7535,7534
Partition 1	7523,7496,7524
Partition 2	7576,7577,7578
Partition 3	7493,7521,7522
Partition 4	7509,7510,7574
Partition 5	7575,7580,7579
Partition 6	7546,7547,7548
Partition 7	7549,7526,7527,7497
Partition 8	7491,7500,7501
Partition 9	7502,7503,7504
Partition 10	7569,7540,7541
Partition 11	7505,7581,7508,7533
Partition 12	7516,7517,7518
Partition 13	7513,7511,7512
Partition 14	7565,7498,7499,7545
Partition 15	7520,7536,7519
Partition 16	7490,7506,7528
Partition 17	7542,7544,7543
Partition 18	7514,7515,7492
Partition 19	7529,7530,7531,7532
Partition 20	7595,7594,7593
Partition 21	7588,7589
Partition 22	7582,7585,7584
Partition 23	7583,7586,7587
Partition 24	7557,7553,7558
Partition 25	7551,7552,7554
Partition 26	7494,7555,7495
Partition 27	7556,7568,7566,7567
Partition 28	7564,7590,7591
Partition 29	7537,7538,7539,7592
Partition 30	7507,7560,7561
Partition 31	7573,7571,7570,7572
Partition 32	7550,7562,7559,7563
