cut	45
Partition 0	3572,3573
Partition 1	3537,3538
Partition 2	3539,3522
Partition 3	3543,3544
Partition 4	3532,3546,3545
Partition 5	3535,3534,3533
Partition 6	3541,3542
Partition 7	3540,3525
Partition 8	3578,3579
Partition 9	3575,3576,3577
Partition 10	3582,3528,3583
Partition 11	3580,3581
Partition 12	3585,3584
Partition 13	3588,3587,3586
Partition 14	3520,3571
Partition 15	3547,3548
Partition 16	3550,3551,3570
Partition 17	3557,3558
Partition 18	3556,3555
Partition 19	3554,3559
Partition 20	3560,3568,3569
Partition 21	3527,3531
Partition 22	3549,3523
Partition 23	3552,3553
Partition 24	3524,3529,3530
Partition 25	3563,3562
Partition 26	3536,3526,3564
Partition 27	3566,3567
Partition 28	3561,3521,3565,3574
