cut	43
Partition 0	3558,3559
Partition 1	3562,3560,3561
Partition 2	3539,3564,3563
Partition 3	3590,3589,3585
Partition 4	3584,3520,3583,3582
Partition 5	3544,3550,3551
Partition 6	3527,3528,3525
Partition 7	3587,3588,3586
Partition 8	3537,3536,3535
Partition 9	3538,3533,3534,3532
Partition 10	3529,3524,3530,3545
Partition 11	3567,3540,3543
Partition 12	3566,3555,3522
Partition 13	3570,3571,3552
Partition 14	3569,3568,3572,3579
Partition 15	3565,3556,3557
Partition 16	3523,3546,3549
Partition 17	3573,3576,3577
Partition 18	3541,3542,3554,3553
Partition 19	3578,3581,3580
Partition 20	3547,3526,3548,3531
Partition 21	3521,3574,3575
