cut	44
Partition 0	3588,3587,3586
Partition 1	3546,3545
Partition 2	3544,3532
Partition 3	3520,3571
Partition 4	3583,3585,3584
Partition 5	3580,3581,3582
Partition 6	3572,3573
Partition 7	3575,3576,3577
Partition 8	3578,3525,3579
Partition 9	3522,3534,3533
Partition 10	3535,3543
Partition 11	3540,3541,3542
Partition 12	3537,3538,3539
Partition 13	3549,3550
Partition 14	3523,3536,3527
Partition 15	3530,3531,3528
Partition 16	3547,3548
Partition 17	3560,3568,3567
Partition 18	3551,3570,3569
Partition 19	3524,3529
Partition 20	3552,3554,3559
Partition 21	3557,3558,3555
Partition 22	3561,3563,3562
Partition 23	3566,3564
Partition 24	3521,3556,3565
Partition 25	3553,3574,3526
