cut	50
Partition 0	3576,3570,3575,3520
Partition 1	3599,3598,3597
Partition 2	3585,3595,3596,3594
Partition 3	3591,3563,3592,3593
Partition 4	3562,3568,3564,3569
Partition 5	3561,3522,3540,3541
Partition 6	3555,3532,3530,3533
Partition 7	3527,3528,3534,3535
Partition 8	3536,3537,3538,3548
Partition 9	3549,3553,3552,3551,3550
Partition 10	3578,3524,3577,3587
Partition 11	3586,3531,3589,3588
Partition 12	3554,3523,3556,3557
Partition 13	3525,3565,3580,3590
Partition 14	3521,3566,3567,3539
Partition 15	3544,3547,3545,3546
Partition 16	3542,3572,3573,3574
Partition 17	3558,3559,3560,3571
Partition 18	3543,3579,3526,3529
Partition 19	3583,3584,3582,3581
