cut	54
Partition 0	3543,3571,3572,3570
Partition 1	3611,3610,3520,3609
Partition 2	3599,3608,3598,3597
Partition 3	3593,3589,3596,3594,3595
Partition 4	3522,3544,3568,3592,3569
Partition 5	3546,3552,3550,3551
Partition 6	3545,3523,3529,3530,3531
Partition 7	3590,3532,3533,3549
Partition 8	3534,3535,3536,3576,3575
Partition 9	3542,3540,3548,3524,3577,3541
Partition 10	3555,3526,3527,3578
Partition 11	3562,3554,3561,3563,3553
Partition 12	3588,3585,3586,3587
Partition 13	3547,3558,3591,3564,3565
Partition 14	3525,3559,3521,3560,3557
Partition 15	3528,3537,3580,3581
Partition 16	3567,3538,3539,3556,3566
Partition 17	3584,3579,3582,3583
Partition 18	3573,3574,3600,3607,3606
Partition 19	3601,3602,3603,3604,3605
