Npart	Sol	Nodes	Constraint	Valid Motif_METIS	Valid Motif_Optimized	Cycle Free_METIS	Cycle Free_Optimized	T_Metis	T_Optimized	cut_Metis	cut_Optimized
4	1	18	lc	False	True	False	True	3	2	7	6
4	9	18	lc	False	True	False	True	3	2	7	6
4	15	18	lc	False	True	False	True	3	2	7	6
4	16	18	lc	False	True	False	True	3	2	7	6
4	25	18	lc	False	True	False	True	3	2	7	6
4	31	18	lc	False	True	False	True	3	2	7	6
4	34	18	lc	False	True	False	True	3	2	7	6
4	47	18	lc	False	True	False	True	3	2	7	6
4	53	18	lc	False	True	False	True	3	2	7	6
4	54	18	lc	False	True	False	True	3	2	7	6
4	73	18	lc	False	True	False	True	3	2	7	6
4	82	18	lc	False	True	False	True	3	2	7	6
4	91	18	lc	False	True	False	True	3	2	7	6
4	92	18	lc	False	True	False	True	3	2	7	6
4	94	18	lc	False	True	False	True	3	2	7	6
3	0	18	lc	True	True	True	True	2	2	4	4
3	1	18	lc	True	True	True	True	2	2	4	4
3	5	18	lc	True	True	True	True	2	2	4	4
3	12	18	lc	True	True	True	True	2	2	4	4
3	16	18	lc	True	True	True	True	2	2	4	4
3	31	18	lc	True	True	True	True	2	2	4	4
3	36	18	lc	True	True	True	True	2	2	4	4
3	40	18	lc	True	True	True	True	2	2	4	4
3	63	18	lc	True	True	True	True	2	2	4	4
3	67	18	lc	True	True	True	True	2	2	4	4
3	73	18	lc	True	True	True	True	2	2	4	4
3	77	18	lc	True	True	True	True	2	2	4	4
3	87	18	lc	True	True	True	True	2	2	4	4
3	90	18	lc	True	True	True	True	2	2	4	4
3	118	18	lc	True	True	True	True	2	2	4	4
3	123	18	lc	True	True	True	True	2	2	4	4
3	128	18	lc	True	True	True	True	2	2	4	4
3	140	18	lc	True	True	True	True	2	2	4	4
3	141	18	lc	True	True	True	True	2	2	4	4
2	1	18	lc	True	True	False	True	2	1	3	3
2	3	18	lc	True	True	False	True	2	1	3	3
2	4	18	lc	True	True	False	True	2	1	3	3
2	5	18	lc	True	True	False	True	2	1	3	3
2	9	18	lc	True	True	False	True	2	1	3	3
2	11	18	lc	True	True	False	True	2	1	3	3
3	63	18	hc	False	True	True	True	2	2	4	4
3	87	18	hc	False	True	True	True	2	2	4	4
3	128	18	hc	False	True	True	True	2	2	4	4
