cut	50
Partition 0	3598,3596,3597
Partition 1	3578,3579,3564
Partition 2	3580,3599,3600
Partition 3	3595,3594,3593,3592
Partition 4	3540,3539
Partition 5	3583,3584,3582,3585
Partition 6	3586,3520,3547
Partition 7	3554,3590,3589
Partition 8	3587,3588,3591
Partition 9	3541,3542,3543
Partition 10	3602,3601,3532
Partition 11	3535,3544,3545,3546
Partition 12	3550,3549,3551,3563
Partition 13	3581,3536,3523
Partition 14	3537,3522,3538
Partition 15	3557,3560,3559
Partition 16	3526,3552,3558
Partition 17	3555,3561,3556,3562
Partition 18	3521,3548,3553
Partition 19	3530,3525,3533
Partition 20	3527,3531,3528,3529
Partition 21	3569,3568,3573
Partition 22	3576,3577,3575,3574
Partition 23	3565,3534,3524
Partition 24	3566,3572,3570,3571,3567
