Npart	Sol	Nodes	Constraint	Valid Motif_METIS	Valid Motif_Optimized	Cycle Free_METIS	Cycle Free_Optimized	T_Metis	T_Optimized	cut_Metis	cut_Optimized
7	3	27	lc	True	True	False	True	4	3	8	8
7	4	27	lc	True	True	False	True	4	3	8	8
7	5	27	lc	True	True	False	True	4	3	8	8
7	7	27	lc	True	True	False	True	4	3	8	8
7	10	27	lc	True	True	False	True	4	3	8	8
6	0	27	lc	True	True	True	True	2	2	6	6
6	1	27	lc	True	True	True	True	2	2	6	6
6	2	27	lc	True	True	True	True	2	2	6	6
6	3	27	lc	True	True	True	True	2	2	6	6
6	4	27	lc	True	True	True	True	2	2	6	6
6	5	27	lc	True	True	True	True	2	2	6	6
6	6	27	lc	True	True	True	True	2	2	6	6
6	7	27	lc	True	True	True	True	2	2	6	6
6	8	27	lc	True	True	True	True	2	2	6	6
6	9	27	lc	True	True	True	True	2	2	6	6
6	10	27	lc	True	True	True	True	2	2	6	6
4	8	27	lc	True	True	True	True	3	1	5	4
4	9	27	lc	True	True	True	True	3	1	5	4
5	0	27	lc	True	True	True	True	2	2	5	5
5	1	27	lc	True	True	True	True	2	2	5	5
5	2	27	lc	True	True	True	True	2	2	5	5
5	3	27	lc	True	True	True	True	2	2	5	5
5	4	27	lc	True	True	True	True	2	2	5	5
5	5	27	lc	True	True	True	True	2	2	5	5
5	6	27	lc	True	True	True	True	2	2	5	5
5	7	27	lc	True	True	True	True	2	2	5	5
5	8	27	lc	True	True	True	True	2	2	5	5
5	9	27	lc	True	True	True	True	2	2	5	5
5	10	27	lc	True	True	True	True	2	2	5	5
7	2	27	hc	False	True	False	True	4	3	8	8
7	3	27	hc	False	True	False	True	4	3	8	8
7	6	27	hc	False	True	False	True	4	3	8	8
7	8	27	hc	False	True	False	True	4	3	8	8
7	9	27	hc	False	True	False	True	4	3	8	8
6	1	27	hc	False	True	True	True	2	3	6	6
6	2	27	hc	False	True	True	True	2	3	6	6
6	3	27	hc	False	True	True	True	2	3	6	6
6	7	27	hc	False	True	True	True	2	3	6	6
6	10	27	hc	False	True	True	True	2	3	6	6
4	1	27	hc	False	True	True	True	3	2	5	4
4	2	27	hc	False	True	True	True	3	2	5	4
4	7	27	hc	False	True	True	True	3	2	5	4
4	10	27	hc	False	True	True	True	3	2	5	4
5	0	27	hc	True	True	True	True	2	2	5	5
5	1	27	hc	True	True	True	True	2	2	5	5
5	2	27	hc	True	True	True	True	2	2	5	5
5	3	27	hc	True	True	True	True	2	2	5	5
5	4	27	hc	True	True	True	True	2	2	5	5
5	5	27	hc	True	True	True	True	2	2	5	5
5	6	27	hc	True	True	True	True	2	2	5	5
5	7	27	hc	True	True	True	True	2	2	5	5
5	8	27	hc	True	True	True	True	2	2	5	5
5	9	27	hc	True	True	True	True	2	2	5	5
5	10	27	hc	True	True	True	True	2	2	5	5
