cut	87
Partition 0	13,12,14,24
Partition 1	15,18,16,17,19
Partition 2	75,67,68,65,66
Partition 3	72,73,69,70,71
Partition 4	77,84,76,74,26
Partition 5	78,81,79,46,80
Partition 6	41,42,43,45,44
Partition 7	3,2,4,5,6,7
Partition 8	0,1,99,98
Partition 9	9,96,97,48,94,95
Partition 10	93,91,92,90,89
Partition 11	8,85,87,88,86
Partition 12	10,64,25,63,62
Partition 13	56,58,61,59,60
Partition 14	52,53,55,54,57
Partition 15	33,35,32,34,36
Partition 16	39,40,37,38,47
Partition 17	83,49,50,82,51
Partition 18	29,27,28,30,31
Partition 19	22,20,21,23,11
