cut	69
Partition 0	3589,3587,3588
Partition 1	3613,3562,3612
Partition 2	3561,3560,3547
Partition 3	3579,3580,3578
Partition 4	3581,3528,3576
Partition 5	3583,3577,3582
Partition 6	3585,3584,3586
Partition 7	3542,3545,3546
Partition 8	3539,3569,3540
Partition 9	3563,3564,3565
Partition 10	3570,3568,3571
Partition 11	3526,3603,3602
Partition 12	3609,3610,3611
Partition 13	3593,3594,3595
Partition 14	3573,3572,3566
Partition 15	3597,3554,3598
Partition 16	3599,3600,3601
Partition 17	3530,3529,3592
Partition 18	3522,3537,3536
Partition 19	3549,3550,3551
Partition 20	3534,3520,3544
Partition 21	3596,3575,3574
Partition 22	3535,3532,3533
Partition 23	3525,3553,3604
Partition 24	3521,3567,3531
Partition 25	3557,3548,3552
Partition 26	3558,3555,3556
Partition 27	3523,3538,3559
Partition 28	3590,3606,3591
Partition 29	3608,3607,3605
Partition 30	3541,3524,3543,3527
