cut	74
Partition 0	3602,3603
Partition 1	3578,3606,3607
Partition 2	3586,3598,3599
Partition 3	3601,3600,3520
Partition 4	3590,3595,3596
Partition 5	3594,3593,3597
Partition 6	3535,3576,3577
Partition 7	3536,3592,3591
Partition 8	3523,3543,3544
Partition 9	3553,3566,3565
Partition 10	3554,3579,3585
Partition 11	3581,3580,3584
Partition 12	3526,3528,3567
Partition 13	3564,3569,3568
Partition 14	3527,3541,3542
Partition 15	3525,3529,3530
Partition 16	3533,3532,3531
Partition 17	3548,3552
Partition 18	3608,3609,3610
Partition 19	3551,3549
Partition 20	3605,3613,3550
Partition 21	3575,3574,3573
Partition 22	3546,3547
Partition 23	3618,3617,3616
Partition 24	3611,3521,3612
Partition 25	3534,3614,3615
Partition 26	3563,3570
Partition 27	3538,3582,3583
Partition 28	3539,3540,3545
Partition 29	3537,3572,3571
Partition 30	3557,3522
Partition 31	3558,3555,3556
Partition 32	3587,3588,3589
Partition 33	3604,3524,3562
Partition 34	3560,3559,3561
