cut	51
Partition 0	3548,3556,3549,3557
Partition 1	3547,3546,3541,3545
Partition 2	3596,3528,3595,3597
Partition 3	3524,3542,3550,3543,3551
Partition 4	3553,3554,3552,3555,3584
Partition 5	3577,3525,3527,3529,3530
Partition 6	3538,3537,3534,3536
Partition 7	3523,3573,3586,3572,3585
Partition 8	3610,3609,3579,3580
Partition 9	3574,3522,3578,3575,3576
Partition 10	3587,3590,3591,3593,3592
Partition 11	3583,3532,3588,3589
Partition 12	3568,3563,3570,3569,3594
Partition 13	3564,3526,3562,3544,3561
Partition 14	3566,3521,3535,3533,3531
Partition 15	3559,3560,3567,3571
Partition 16	3558,3520,3540,3539
Partition 17	3605,3581,3582,3600
Partition 18	3606,3607,3608,3604,3603
Partition 19	3565,3598,3601,3599,3602
