cut	87
Partition 0	92,45,75
Partition 1	59,35,98,52
Partition 2	25,3,64,95
Partition 3	71,33,22,41
Partition 4	81,56,67,99
Partition 5	6,74,73,70
Partition 6	60,36,50
Partition 7	13,47,51
Partition 8	53,24,65,55
Partition 9	15,37,29,93
Partition 10	62,72,76,79
Partition 11	58,14,21,89
Partition 12	63,32,61,43,88
Partition 13	90,57,68,69
Partition 14	1,82,11,23
Partition 15	26,49,34,80
Partition 16	16,77,38,54
Partition 17	7,8,9,44
Partition 18	4,39,42,86
Partition 19	96,19,78
Partition 20	12,48,91,94
Partition 21	5,0,97,18
Partition 22	87,28,31
Partition 23	30,27,40,85
Partition 24	2,20,10,17
Partition 25	83,46,66,84
