cut	80
Partition 0	3554,3555
Partition 1	3566,3556,3557
Partition 2	3613,3616,3617
Partition 3	3620,3618,3619
Partition 4	3551,3550
Partition 5	3541,3537,3538
Partition 6	3574,3575
Partition 7	3624,3623,3553,3552
Partition 8	3576,3621,3622
Partition 9	3525,3589
Partition 10	3526,3527,3535
Partition 11	3532,3533,3528
Partition 12	3586,3584,3585
Partition 13	3567,3563
Partition 14	3536,3560,3561
Partition 15	3558,3559,3562
Partition 16	3573,3568,3569,3572
Partition 17	3570,3520,3571
Partition 18	3612,3611
Partition 19	3587,3609,3610
Partition 20	3590,3591,3592
Partition 21	3540,3581,3588
Partition 22	3593,3594,3595
Partition 23	3583,3582
Partition 24	3603,3604,3605
Partition 25	3597,3598,3534
Partition 26	3596,3601,3602
Partition 27	3524,3544,3522
Partition 28	3546,3545
Partition 29	3548,3549
Partition 30	3521,3539,3547
Partition 31	3531,3530,3529
Partition 32	3608,3606,3607
Partition 33	3542,3543,3614
Partition 34	3565,3564,3580
Partition 35	3578,3523,3579
Partition 36	3577,3600,3599,3615
