cut	48
Partition 0	3565,3522,3566,3559,3567
Partition 1	3577,3589,3606,3588,3607,3605
Partition 2	3560,3561,3563,3524,3551,3562
Partition 3	3555,3523,3552,3553,3554,3550
Partition 4	3556,3570,3571,3569,3568
Partition 5	3611,3610,3549,3548,3609,3608
Partition 6	3527,3531,3530,3532,3528,3529
Partition 7	3520,3597,3564,3594,3595,3596
Partition 8	3521,3541,3599,3525,3600,3590
Partition 9	3538,3539,3542,3540,3544,3543
Partition 10	3537,3546,3536,3547,3545,3535
Partition 11	3572,3573,3574,3575,3576
Partition 12	3603,3601,3578,3602,3604
Partition 13	3586,3582,3581,3587,3579,3580
Partition 14	3526,3534,3592,3533,3593,3598
Partition 15	3557,3558,3585,3584,3583,3591
