cut	44
Partition 0	3537,3536,3538
Partition 1	3541,3540
Partition 2	3532,3522
Partition 3	3524,3568
Partition 4	3531,3520,3539
Partition 5	3579,3577,3578
Partition 6	3535,3545
Partition 7	3527,3528,3534
Partition 8	3533,3529,3530
Partition 9	3526,3542
Partition 10	3585,3584,3546
Partition 11	3543,3583,3544
Partition 12	3551,3552
Partition 13	3553,3550
Partition 14	3547,3549,3548
Partition 15	3554,3565,3564
Partition 16	3566,3582
Partition 17	3573,3580,3581
Partition 18	3560,3561,3559
Partition 19	3562,3563
Partition 20	3557,3555,3558
Partition 21	3567,3521
Partition 22	3574,3575,3576
Partition 23	3572,3571,3525
Partition 24	3556,3523,3570,3569
