cut	50
Partition 0	31,33,58
Partition 1	43,59,60
Partition 2	76,46,28
Partition 3	2,78,22,56
Partition 4	72,17,55,48
Partition 5	1,20,4
Partition 6	65,36,0
Partition 7	12,42,49,44
Partition 8	18,64,21
Partition 9	3,75,27,71
Partition 10	6,8,53,35
Partition 11	7,30,77
Partition 12	47,62,51
Partition 13	15,54,57,67
Partition 14	5,10,61
Partition 15	32,29,40
Partition 16	19,37,45,66
Partition 17	23,41,24,34
Partition 18	70,38,74
Partition 19	50,79,26,63
Partition 20	11,16,39
Partition 21	9,25,69
Partition 22	13,73,14,52,68
