iteration	t
1	4,27,42,74,104,115,137,163,176,323,518,864,1526,1929,2138,2150,2328,5339
2	2,23,24,31,34,47,49,71,95,128,199,204,307,435,596,702,765,4155
3	3,14,51,57,62,78,92,95,136,179,214,1178,4692,4938,5333
4	5,14,29,30,48,50,64,66,74,99,121,174,633,759
5	8,9,25,43,50,58,87,123,229,267,328,375,462,542,625,702,851,4198,4665,4825,7195
6	129,636,856,918
7	5,19,29,196,297,580,872,1409,2676
8	10,663,677,708,725,5734,6009,7489,7494
9	6
