cut	40
Partition 0	1681,1682
Partition 1	1663,1685,1715
Partition 2	1713,1714
Partition 3	1665,1692,1691
Partition 4	1662,1675,1693,1676
Partition 5	1700,1701
Partition 6	1678,1699,1703
Partition 7	1702,1705,1704
Partition 8	1696,1697
Partition 9	1664,1677,1707,1708
Partition 10	1698,1679,1680
Partition 11	1717,1716,1718
Partition 12	1711,1710
Partition 13	1672,1673,1671
Partition 14	1686,1670,1687
Partition 15	1684,1709,1688
Partition 16	1667,1712
Partition 17	1706,1720,1719
Partition 18	1723,1722,1721
Partition 19	1694,1666,1695
Partition 20	1683,1668,1669
Partition 21	1674,1690,1689
