cut	39
Partition 0	3527,3528
Partition 1	3544,3546,3545
Partition 2	3530,3531,3532
Partition 3	3580,3581,3582
Partition 4	3583,3585,3584
Partition 5	3588,3587,3586
Partition 6	3575,3576
Partition 7	3525,3579
Partition 8	3572,3573,3578,3577
Partition 9	3539,3540,3541
Partition 10	3522,3534,3533
Partition 11	3535,3543,3542
Partition 12	3537,3538
Partition 13	3566,3564,3567
Partition 14	3536,3574,3526
Partition 15	3553,3521,3565
Partition 16	3561,3563,3562
Partition 17	3524,3529,3552
Partition 18	3560,3568
Partition 19	3556,3557,3555
Partition 20	3554,3559,3558
Partition 21	3520,3571,3570,3569
Partition 22	3547,3548
Partition 23	3549,3550,3523,3551
