cut	45
Partition 0	4,7,40
Partition 1	8,12,15
Partition 2	18,20,6
Partition 3	14,19,43,35
Partition 4	11,30,48
Partition 5	27,24,33
Partition 6	9,21
Partition 7	37,38,41
Partition 8	22,28,29
Partition 9	32,46,34
Partition 10	31,47,44
Partition 11	45,36,39,49
Partition 12	25,42,26
Partition 13	1,17,23
Partition 14	2,5,13
Partition 15	16,3,10
