cut	74
Partition 0	3587,3544,3588
Partition 1	3545,3546,3547
Partition 2	3541,3542,3592
Partition 3	3543,3523,3562,3561
Partition 4	3555,3559,3560
Partition 5	3556,3564,3558
Partition 6	3563,3565,3566
Partition 7	3571,3570,3569
Partition 8	3526,3586,3534
Partition 9	3605,3606,3578
Partition 10	3537,3533,3579
Partition 11	3538,3539,3540,3548
Partition 12	3603,3604,3607
Partition 13	3611,3612,3613
Partition 14	3594,3593,3595
Partition 15	3610,3522,3535,3536
Partition 16	3596,3597,3598
Partition 17	3528,3521,3527
Partition 18	3531,3530,3532
Partition 19	3549,3550,3551
Partition 20	3574,3573,3572
Partition 21	3621,3620,3619
Partition 22	3589,3525,3590
Partition 23	3529,3567,3554,3568
Partition 24	3581,3582,3580
Partition 25	3584,3577,3583
Partition 26	3591,3575,3576,3553
Partition 27	3524,3552,3557
Partition 28	3617,3616,3618
Partition 29	3614,3615,3609,3608
Partition 30	3601,3600,3599
Partition 31	3520,3585,3602
