cut	55
Partition 0	7582,7585,7584,7586,7587
Partition 1	7583,7578,7493,7521,7522,7579
Partition 2	7595,7594,7575,7580,7588,7589
Partition 3	7494,7537,7538,7539,7592,7593
Partition 4	7524,7520,7525,7536,7535,7534
Partition 5	7505,7581,7508,7519,7533,7532
Partition 6	7491,7500,7511,7502,7504,7512
Partition 7	7509,7510,7513,7574,7517,7518
Partition 8	7523,7576,7577,7496,7540,7541
Partition 9	7549,7526,7527,7497,7531
Partition 10	7503,7546,7569,7547,7548,7570
Partition 11	7490,7506,7528,7492,7529,7530
Partition 12	7542,7514,7515,7544,7543,7516
Partition 13	7507,7560,7573,7561,7590,7591
Partition 14	7501,7498,7499,7545,7562,7564,7563
Partition 15	7565,7568,7566,7567,7572
Partition 16	7553,7555,7551,7552,7495,7554
Partition 17	7557,7550,7556,7559,7571,7558
