cut	76
Partition 0	3598,3599
Partition 1	3609,3610,3611
Partition 2	3525,3608
Partition 3	3549,3524,3537
Partition 4	3594,3574
Partition 5	3593,3596,3595
Partition 6	3605,3604
Partition 7	3526,3547,3551,3550
Partition 8	3601,3602,3603
Partition 9	3620,3571,3619
Partition 10	3623,3622,3621
Partition 11	3521,3553,3546
Partition 12	3552,3570,3569
Partition 13	3558,3557
Partition 14	3559,3560,3561
Partition 15	3612,3613
Partition 16	3607,3618,3606
Partition 17	3614,3615,3616,3617
Partition 18	3529,3545
Partition 19	3597,3520,3544
Partition 20	3527,3528,3573
Partition 21	3575,3576,3577
Partition 22	3589,3590
Partition 23	3588,3592,3591
Partition 24	3540,3541,3542
Partition 25	3522,3530,3600
Partition 26	3531,3536,3543
Partition 27	3554,3555,3572
Partition 28	3563,3562
Partition 29	3539,3538,3556
Partition 30	3566,3567,3568
Partition 31	3564,3565,3548
Partition 32	3533,3580,3581
Partition 33	3532,3578,3579
Partition 34	3534,3523,3535
Partition 35	3585,3584,3583
Partition 36	3582,3586,3587
